,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2022-07-01,JNJ,177.4499969482422,179.72000122070312,176.69000244140625,175.9130096435547,5498400.0,4.0,0.612255387463307,180.04407475939416,163.61048609265663,53.550502623317165,50.21727171353561,0.7058178422746655,172.8259501139323,174.05097096761068,26.700000762939453,29.539245442685342
0,2022-07-01,JPM,112.6500015258789,114.41999816894531,111.16000366210938,110.35982513427734,10573600.0,4.0,-2.75261425867825,126.81318771931659,102.62978026774395,41.190384363404945,-83.59989063584511,29.181584306560982,117.40266393025716,119.19909451802572,26.700000762939453,29.539245442685342
0,2022-07-01,KO,63.119998931884766,64.44999694824219,62.81999969482422,62.98081970214844,15143200.0,4.0,0.1547929925679199,63.17628425564894,57.42237945589892,55.50347557483041,92.18492525628342,7.1092896712782805,60.631086858113605,61.713941701253255,26.700000762939453,29.539245442685342
0,2022-07-01,MCD,246.35000610351562,253.13999938964844,246.0,248.73777770996094,2531400.0,4.0,1.2156125300014082,249.46954051019375,229.18448323248205,55.490620229675955,99.18970739920296,10.104669219309987,239.12771555582682,241.2865951538086,26.700000762939453,29.539245442685342
0,2022-07-01,MMM,129.41000366210938,129.8300018310547,126.61000061035156,124.0700454711914,3720800.0,4.0,-4.048874443140292,143.51139635939307,118.04280285935693,36.23699273344554,-104.04011350643401,53.69489615427988,134.40743509928384,138.3699597676595,26.700000762939453,29.539245442685342
0,2022-07-01,MRK,91.30000305175781,92.48999786376953,90.38999938964844,90.4486312866211,11413800.0,4.0,0.997824387503158,93.37464708439693,80.65410962947026,57.89837161184292,42.667717878727665,10.825259719617089,87.98621927897135,86.51830406188965,26.700000762939453,29.539245442685342
0,2022-07-01,MSFT,256.3900146484375,259.7699890136719,254.61000061035156,257.6568603515625,22837700.0,4.0,-1.926943434929285,274.61671838267523,237.76494818226615,46.92500447713431,-18.345825332807255,11.09461344523225,258.3569981892904,266.8832613627116,26.700000762939453,29.539245442685342
0,2022-07-01,NKE,101.63999938964844,102.5,99.52999877929688,100.29549407958984,7934300.0,4.0,-3.5340413895962257,123.70805574814406,96.55545362075242,40.05663792085702,-131.9837705199665,30.14677672301772,110.61453526814779,116.00213623046875,26.700000762939453,29.539245442685342
0,2022-07-01,PG,144.24000549316406,146.25,143.39999389648438,143.2457275390625,5937200.0,4.0,-1.0157216515364382,147.49204768858925,128.5552515057467,49.417323322878,54.14929826351407,3.4917439159332617,139.64048665364584,146.92754185994465,26.700000762939453,29.539245442685342
0,2022-07-01,TRV,168.82000732421875,171.9600067138672,167.4499969482422,168.48158264160156,1033400.0,4.0,-1.2900403673434653,175.18747983406027,155.42146181633038,50.40861826976843,4.088704877201575,7.543597655432388,167.092404683431,169.91876983642578,26.700000762939453,29.539245442685342
0,2022-07-01,UNH,512.3200073242188,517.530029296875,502.30999755859375,512.3716430664062,2426600.0,4.0,5.916866032103258,522.4164534127854,443.6318833792068,56.17494741429289,125.70756603806097,10.85950128111599,484.5996917724609,495.55686442057294,26.700000762939453,29.539245442685342
0,2022-07-01,V,196.7899932861328,199.8000030517578,194.7100067138672,197.99661254882812,4131800.0,4.0,-1.8163750190857684,215.1897871809865,183.21105815592756,47.48989607091715,-44.565075819086694,11.492244348543316,201.35753072102864,204.15235926310223,26.700000762939453,29.539245442685342
0,2022-07-01,VZ,50.959999084472656,51.77000045776367,50.58000183105469,48.573036193847656,14189300.0,4.0,0.21863953050953455,49.38243843074365,45.80905517582373,53.537591635560666,67.64678489980196,10.915687239169063,47.61393216451009,47.49839420318604,26.700000762939453,29.539245442685342
0,2022-07-01,WBA,37.630001068115234,38.61000061035156,36.97999954223633,37.171875,9291900.0,4.0,-0.7933998562693247,42.34987678917492,36.61722030249988,39.668919895038684,-182.67741009803137,40.41208645763001,39.99607594807943,41.09464651743571,26.700000762939453,29.539245442685342
0,2022-07-01,WMT,121.94000244140625,122.91999816894531,121.16000366210938,121.14315032958984,5820300.0,4.0,-2.468081011674812,124.25291890605165,116.64641428486631,41.02890303848537,-16.123103980872255,16.993118549163928,121.27816416422526,135.5873193105062,26.700000762939453,29.539245442685342
1,2022-07-05,AAPL,137.77000427246094,141.61000061035156,136.92999267578125,140.91436767578125,73353800.0,1.0,-1.9019671874313815,148.4102394023051,127.42197495316364,46.69140361186748,-6.24419859597223,8.617349741454081,140.02842966715494,148.7397221883138,27.540000915527344,36.87455254121312
1,2022-07-05,AMGN,245.19000244140625,246.74000549316406,242.32000732421875,241.03866577148438,2483600.0,1.0,0.3350704934935038,245.039808345579,226.71625091955775,54.03221936180192,8.697639057621618,1.4061205915506154,239.20497487386066,238.57034200032552,27.540000915527344,36.87455254121312
1,2022-07-05,AXP,137.22000122070312,139.64999389648438,135.64999389648438,138.12667846679688,4057000.0,1.0,-5.912140462035751,165.1949849589821,126.38578744092025,39.740881206686765,-94.51993648569639,40.427871087974914,150.86330006917316,160.5994733174642,27.540000915527344,36.87455254121312
1,2022-07-05,BA,136.25,138.07000732421875,131.2899932861328,137.6999969482422,10065900.0,1.0,0.344388092856434,148.08720847856245,122.09879310835163,46.22387464197751,35.208730933362396,7.4257575625320245,132.99499994913737,144.6701665242513,27.540000915527344,36.87455254121312
1,2022-07-05,CAT,173.77000427246094,174.4199981689453,170.60000610351562,170.5975799560547,3724900.0,1.0,-9.238675623663056,229.8911699024572,159.30028364978892,36.32504468188889,-144.7993080361705,48.767925087803135,199.22164408365884,205.1006945292155,27.540000915527344,36.87455254121312
1,2022-07-05,CRM,166.10000610351562,172.35000610351562,164.61000061035156,172.1999969482422,4614200.0,1.0,-0.6570618644483943,191.76652368453827,155.13147436233672,47.9234836897807,-12.474667411821379,6.991058057686589,171.42366638183594,174.2211664835612,27.540000915527344,36.87455254121312
1,2022-07-05,CSCO,41.52000045776367,41.970001220703125,40.81999969482422,40.93679428100586,24442600.0,1.0,-0.9466620252374653,43.898022529966944,40.441630485169775,38.86801259722028,-168.099697905157,42.47814715111712,42.48765576680501,45.6386988957723,27.540000915527344,36.87455254121312
1,2022-07-05,CVX,143.64999389648438,144.5399932861328,139.41000366210938,139.06089782714844,11513100.0,1.0,-6.633340432376372,181.51354683171704,126.72671806086107,40.70890895876091,-114.08662980104042,50.91217855936924,159.51224517822266,159.9153907775879,27.540000915527344,36.87455254121312
1,2022-07-05,DIS,94.26000213623047,97.2300033569336,92.30999755859375,97.18000030517578,10660600.0,1.0,-3.094464176175606,107.41927643278282,88.06672362825233,39.38251791881799,-62.193804920147066,22.146271487248875,100.73533350626627,108.85066642761231,27.540000915527344,36.87455254121312
1,2022-07-05,GS,293.0,297.3500061035156,288.3599853515625,290.9677734375,2480900.0,1.0,-2.9202977005069215,314.62494900184015,265.3436636690583,45.69194974668409,-47.04477551053009,15.441142394059401,297.24717000325523,302.38143768310545,27.540000915527344,36.87455254121312
1,2022-07-05,HD,275.5,283.7300109863281,275.0299987792969,278.18115234375,3241300.0,1.0,-4.41223980332353,298.2432260778295,254.57281090947515,46.437684705997576,-36.96225829543408,10.209057707484147,281.1361053466797,287.3854512532552,27.540000915527344,36.87455254121312
1,2022-07-05,HON,173.72999572753906,173.72999572753906,168.9600067138672,169.5026397705078,3345600.0,1.0,-4.742534922243294,194.47700868627214,163.966559734138,39.293430867870185,-129.92870758855835,52.120307751253456,182.734662882487,186.42772674560547,27.540000915527344,36.87455254121312
1,2022-07-05,IBM,139.97000122070312,139.97000122070312,135.27000427246094,132.67665100097656,6273400.0,1.0,1.1851675989705655,139.41651148095397,128.59284826025694,52.23034450872781,-8.5139696945882,14.570209341090695,133.1570915222168,130.06844100952148,27.540000915527344,36.87455254121312
1,2022-07-05,INTC,35.93000030517578,36.7400016784668,35.540000915527344,35.40781021118164,33215000.0,1.0,-1.459621352237228,41.11383761731581,33.31302014025255,38.208782196492145,-99.85005476542942,37.96468189394524,38.71569569905599,41.1039457321167,27.540000915527344,36.87455254121312
1,2022-07-05,JNJ,178.8300018310547,179.1300048828125,174.61000061035156,174.5607452392578,5676400.0,1.0,0.6438220537596635,180.20779313074678,163.6153132535306,52.12010866723407,18.75746398163619,8.586439427818101,172.9994135538737,174.00317662556967,27.540000915527344,36.87455254121312
1,2022-07-05,JPM,110.7699966430664,112.70999908447266,109.30000305175781,109.94005584716797,12514200.0,1.0,-2.7257775731466154,124.95683440827756,102.88528061247439,40.87117950326629,-92.39602879444476,34.174850543755944,117.25126622517904,118.91083641052246,27.540000915527344,36.87455254121312
1,2022-07-05,KO,64.18000030517578,64.18000030517578,62.41999816894531,61.904727935791016,15921200.0,1.0,0.21493662562178173,63.27900264352853,57.39417469411795,52.584171579396404,59.185127459638935,2.626408987675023,60.75207837422689,61.724256324768064,27.540000915527344,36.87455254121312
1,2022-07-05,MCD,251.14999389648438,253.0,249.66000366210938,248.0789337158203,2390700.0,1.0,1.6636597905519466,250.18841605800588,228.85204719883006,55.02486453684774,107.39134999683705,10.104669219309999,239.93246002197264,241.32291107177736,27.540000915527344,36.87455254121312
1,2022-07-05,MMM,126.9800033569336,129.44000244140625,125.5999984741211,124.7652816772461,3905300.0,1.0,-3.9662532016336343,142.0191795395237,117.91667327419704,37.17931418998109,-98.6490779517218,55.82882702009001,133.83612136840821,138.05475069681805,27.540000915527344,36.87455254121312
1,2022-07-05,MRK,92.44000244140625,92.94999694824219,90.52999877929688,90.6639404296875,9574400.0,1.0,1.0697652466008662,93.75039880003749,80.61696417603673,58.21023055206083,49.24637052536611,13.483644314530538,88.02854868570964,86.65466143290202,27.540000915527344,36.87455254121312
1,2022-07-05,MSFT,256.1600036621094,262.9800109863281,254.74000549316406,260.90264892578125,22941000.0,1.0,-1.4290772829815523,273.56060849949364,238.1093698330259,48.08541576072624,-0.673389152287262,4.804825767857994,258.678266398112,266.2884666442871,27.540000915527344,36.87455254121312
1,2022-07-05,NKE,100.44999694824219,104.37999725341797,100.11000061035156,103.40805053710938,9948800.0,1.0,-3.4611019588835745,122.38097104600661,96.23407640882738,42.398093611494865,-104.42963863499118,23.148872492261297,110.55317815144856,115.61021308898925,27.540000915527344,36.87455254121312
1,2022-07-05,PG,144.5800018310547,146.10000610351562,142.5399932861328,141.8633575439453,5760900.0,1.0,-0.7255146097344607,147.31750587305157,128.6131246201125,48.215593937333644,37.54654386158603,6.716490383413076,139.7385258992513,146.74363505045574,27.540000915527344,36.87455254121312
1,2022-07-05,TRV,169.02000427246094,169.02000427246094,163.92999267578125,164.56431579589844,1028000.0,1.0,-1.206575249278245,174.57903618780313,155.43253150018518,47.252991504644875,-46.161149068302166,18.55395280722311,167.05286254882813,169.68230565388998,27.540000915527344,36.87455254121312
1,2022-07-05,UNH,507.6400146484375,511.0,492.25,500.3297424316406,3029600.0,1.0,5.921674381823777,524.1687883085808,443.9943525605598,52.85193704736318,70.77049671495696,0.374989591632816,485.53684590657554,495.15051116943357,27.540000915527344,36.87455254121312
1,2022-07-05,V,196.22999572753906,200.57000732421875,194.13999938964844,199.34854125976562,4110200.0,1.0,-1.5556503594319508,213.52752948726885,183.66951183353194,48.15775351280395,-40.1542715791888,9.654963883963326,201.4625701904297,203.85327173868816,27.540000915527344,36.87455254121312
1,2022-07-05,VZ,51.41999816894531,51.459999084472656,50.47999954223633,48.36610412597656,19675600.0,1.0,0.24935126196125168,49.44256677230047,45.806303695839176,52.74639730817009,46.57233253080508,9.224308994738909,47.686672592163085,47.48052266438802,27.540000915527344,36.87455254121312
1,2022-07-05,WBA,37.91999816894531,38.54999923706055,37.709999084472656,37.12367248535156,6969600.0,1.0,-0.8717743663045852,42.132157087567016,36.38860745405896,39.5651797173479,-157.02040300162665,40.41208645763,39.92859573364258,41.00972531636556,27.540000915527344,36.87455254121312
1,2022-07-05,WMT,122.20999908447266,124.51000213623047,121.61000061035156,122.7435073852539,6072700.0,1.0,-2.135256531471356,124.02955991555504,116.76407030295081,42.91222007897416,19.657978295474607,7.51459076983168,121.44873708089193,135.09043986002604,27.540000915527344,36.87455254121312
2,2022-07-06,AAPL,141.35000610351562,144.1199951171875,141.0800018310547,142.26817321777344,74064300.0,2.0,-1.436684489143829,147.85446335650292,127.65722029828223,47.52878396348444,29.986720588162147,1.012863445552389,140.20528666178384,148.25913365681967,26.729999542236328,17.766720757984345
2,2022-07-06,AMGN,246.6199951171875,248.0800018310547,244.5399932861328,239.5928192138672,4320500.0,2.0,0.4441788118341776,245.01425203249792,226.7232449157443,52.76850331024495,18.619468616969886,3.627472401504165,239.13170471191407,238.49895553588868,26.729999542236328,17.766720757984345
2,2022-07-06,AXP,139.2899932861328,140.5,137.85000610351562,136.64303588867188,4401300.0,2.0,-5.85351753863867,162.04544206198256,126.741414017119,39.09828243642385,-84.70777551378778,37.599831271457404,150.3846232096354,159.8813929239909,26.729999542236328,17.766720757984345
2,2022-07-06,BA,137.5399932861328,138.7100067138672,134.4600067138672,136.30999755859375,6608000.0,2.0,0.268176279355373,147.80924950371815,122.08375128973886,45.637838762351386,41.29068847331825,6.164413582745893,133.51533330281575,143.9758331298828,26.729999542236328,17.766720757984345
2,2022-07-06,CAT,173.47999572753906,174.6699981689453,169.2899932861328,169.17398071289062,3190600.0,2.0,-9.670688640900892,227.06067639981353,157.09217851962006,35.851747633449136,-134.37263983789845,49.91348492767661,198.38678639729818,204.40427831013997,26.729999542236328,17.766720757984345
2,2022-07-06,CRM,173.52000427246094,175.05999755859375,170.8300018310547,172.72999572753906,4085100.0,2.0,-0.5011135665397148,190.71481353996805,155.1691845679421,48.11389116945506,7.932985826123321,2.3116828260184685,171.8596664428711,173.76399968465168,26.729999542236328,17.766720757984345
2,2022-07-06,CSCO,42.119998931884766,42.93000030517578,42.0099983215332,41.64899444580078,17250400.0,2.0,-0.8841471161267336,43.61426672045408,40.507272586186545,41.06719558549561,-95.5851945181789,27.14671666516198,42.491982014973956,45.45247529347738,26.729999542236328,17.766720757984345
2,2022-07-06,CVX,141.66000366210938,143.25999450683594,136.8000030517578,137.2283172607422,12421200.0,2.0,-6.850554981869038,179.33276681840124,125.39344778120811,39.88249680538309,-112.49243379940842,53.73682786051069,158.63365071614584,159.50994186401368,26.729999542236328,17.766720757984345
2,2022-07-06,DIS,97.52999877929688,98.19000244140625,95.4000015258789,96.08000183105469,8640200.0,2.0,-2.901320275785764,105.60172468073588,88.70927538029926,38.59007860918319,-47.40660028651717,17.19380207325055,100.52400029500326,108.2541665395101,26.729999542236328,17.766720757984345
2,2022-07-06,GS,296.2699890136719,297.3399963378906,290.6000061035156,287.5998840332031,1774500.0,2.0,-2.9599826578431134,310.6257528855552,266.72395719745265,44.58975208751525,-46.212933919952306,15.441142394059407,296.8825612386068,302.0799321492513,26.729999542236328,17.766720757984345
2,2022-07-06,HD,284.989990234375,285.9200134277344,280.5199890136719,278.0340881347656,2206100.0,2.0,-3.7137149729462067,294.7899671946711,256.03478866470397,46.38774831909238,-20.802118149356804,6.195036845900345,281.0770294189453,287.1032475789388,26.729999542236328,17.766720757984345
2,2022-07-06,HON,172.77000427246094,174.25,171.0800018310547,170.60580444335938,2201900.0,2.0,-4.715148305314074,192.54950332379084,163.72911148333807,40.249350958226806,-109.17558143312239,49.477330526984616,182.19161936442057,186.12392196655273,26.729999542236328,17.766720757984345
2,2022-07-06,IBM,138.0,139.13999938964844,137.1300048828125,133.12013244628906,3237000.0,2.0,0.9822448786997029,138.89947493766695,128.64712540412992,52.706067180718065,-5.174964823072372,14.570209341090697,133.4655970255534,130.24632479349773,26.729999542236328,17.766720757984345
2,2022-07-06,INTC,36.81999969482422,37.41999816894531,36.459999084472656,35.697330474853516,26258300.0,2.0,-1.4100813124571374,40.19697907939544,33.6170696876944,39.04777372062739,-77.86939749302887,28.118984995518964,38.5657906850179,40.93993485768636,26.729999542236328,17.766720757984345
2,2022-07-06,JNJ,178.07000732421875,179.44000244140625,177.41000366210938,174.71751403808594,5335600.0,2.0,0.6737225420321806,180.38682891251764,163.62246063826362,52.27299812482933,41.343421422862434,7.230583351843064,173.07943929036458,173.96562220255535,26.729999542236328,17.766720757984345
2,2022-07-06,JPM,111.7300033569336,112.98999786376953,110.79000091552734,109.22743225097656,10656200.0,2.0,-2.730536154000106,122.86508272464211,103.34652616207664,40.32240631113052,-85.23136695932033,32.66957295898958,117.10740178426107,118.61715227762858,26.729999542236328,17.766720757984345
2,2022-07-06,KO,63.599998474121094,64.08999633789062,63.189998626708984,62.03190231323242,13450500.0,2.0,0.2697532499969526,63.40864326812303,57.36147773407424,52.88712254507761,70.95922093985469,2.626408987675025,60.845581690470375,61.73118667602539,26.729999542236328,17.766720757984345
2,2022-07-06,MCD,252.47000122070312,252.86000061035156,249.3699951171875,247.2628173828125,1948600.0,2.0,1.9306315858937353,250.74226350263547,228.63154326005986,54.43934122723576,97.6225100422171,9.125782122479176,240.5499526977539,241.2983606974284,26.729999542236328,17.766720757984345
2,2022-07-06,MMM,129.5,130.99000549316406,127.95999908447266,125.37358856201172,3031600.0,2.0,-3.807796087689752,140.15841679661477,118.19674677760396,38.00854555779871,-78.93077993035509,44.87610182140145,133.38582916259764,137.7552569071452,26.729999542236328,17.766720757984345
2,2022-07-06,MRK,93.30999755859375,94.51000213623047,92.69999694824219,91.14348602294922,10455300.0,2.0,1.152192459925061,94.18181665348271,80.57890188289423,58.91147676112738,85.60599181604243,21.92164198730752,88.03962097167968,86.76940409342448,26.729999542236328,17.766720757984345
2,2022-07-06,MSFT,263.75,267.989990234375,262.3999938964844,264.2377624511719,23824400.0,2.0,-0.7566764863191793,273.140864756008,238.27699260483186,49.264507266744225,44.068174951200355,4.240352671443126,259.12989552815753,265.7183931986491,26.729999542236328,17.766720757984345
2,2022-07-06,NKE,104.88999938964844,105.72000122070312,103.44999694824219,103.31884002685547,6432900.0,2.0,-3.3716294318339948,120.97656955104432,96.05246487278382,42.34904682836164,-83.0488948069637,18.302239767234997,110.43742980957032,115.1999932607015,26.729999542236328,17.766720757984345
2,2022-07-06,PG,145.50999450683594,147.49000549316406,144.97000122070312,143.18692016601562,5485200.0,2.0,-0.3842931044568445,147.43103939991528,128.57116091746752,49.43355481566889,64.86288560456207,0.8918801476863799,139.87774302164715,146.54880243937174,26.729999542236328,17.766720757984345
2,2022-07-06,TRV,166.77999877929688,171.35000610351562,166.7100067138672,167.2217559814453,1366800.0,2.0,-0.9154426747472826,173.53057312789647,155.87621398147851,49.47277140008054,-8.211007696402545,9.340504985666453,167.1364939371745,169.49812749226888,26.729999542236328,17.766720757984345
2,2022-07-06,UNH,505.6400146484375,517.4099731445312,504.29998779296875,510.2821044921875,2506700.0,2.0,6.651878758864143,527.1726966733382,443.6495353823258,55.121696519904816,115.43901864131954,6.1059863584179235,486.5695790608724,494.8245122273763,26.729999542236328,17.766720757984345
2,2022-07-06,V,200.0,202.50999450683594,198.6699981689453,199.9250946044922,4111200.0,2.0,-1.2876578338055253,211.6416774442822,184.38038676470217,48.44702364704177,-17.803102443476742,4.995140874145779,201.53182322184244,203.61108678181967,26.729999542236328,17.766720757984345
2,2022-07-06,VZ,51.41999816894531,51.88999938964844,51.130001068115234,48.45075988769531,14938900.0,2.0,0.2773247161763521,49.47553094297341,45.798735872212134,53.040097010320586,84.30939836943685,15.170222831739732,47.748752721150716,47.462337557474775,26.729999542236328,17.766720757984345
2,2022-07-06,WBA,38.38999938964844,38.59000015258789,37.70000076293945,36.41994857788086,5951900.0,2.0,-0.9793816660301005,41.862233108973804,36.117726378941235,38.061889527718805,-153.1010340260789,39.80924386637558,39.826411437988284,40.90037129720052,26.729999542236328,17.766720757984345
2,2022-07-06,WMT,124.4800033569336,126.27999877929688,124.30000305175781,123.61283874511719,7100000.0,2.0,-1.7808148327305702,124.08797865378756,116.73133592140775,43.918674731584815,73.23173465708689,1.939357761133628,121.64400711059571,134.58262201944987,26.729999542236328,17.766720757984345
3,2022-07-07,AAPL,143.2899932861328,146.5500030517578,143.27999877929688,145.68252563476562,66253700.0,3.0,-0.7834042963762329,147.2779617269496,127.99879913730821,49.594537190576936,65.16902568401636,5.811573684539443,140.31279398600262,147.86941172281902,26.079999923706055,23.793685466697074
3,2022-07-07,AMGN,244.5,248.02999877929688,244.2899932861328,241.7127685546875,3068200.0,3.0,0.6937134381570047,245.18377100597942,226.65239690173544,54.386640321524865,28.850681938044698,2.6116664298370043,239.07895050048828,238.4567632039388,26.079999923706055,23.793685466697074
3,2022-07-07,AXP,140.17999267578125,142.1699981689453,139.14999389648438,139.4916229248047,4258000.0,3.0,-5.51364343293929,157.50518933328397,128.60804766622778,40.99335896303814,-68.19296352933866,32.01619566660297,149.81038818359374,159.18927408854168,26.079999923706055,23.793685466697074
3,2022-07-07,BA,137.92999267578125,142.27999877929688,137.89999389648438,139.97000122070312,7674400.0,3.0,0.49737613322673724,147.69042665858382,122.11757352452167,47.45251826837452,80.83273646735438,0.7820946513289718,134.0453333536784,143.38866653442383,26.079999923706055,23.793685466697074
3,2022-07-07,CAT,182.5,182.5,176.3300018310547,176.99891662597656,4677600.0,3.0,-9.274741688223912,222.16053948822344,157.39552588042892,40.27650206203202,-92.01670340344057,31.173397345415044,197.60560048421223,203.81987559000652,26.079999923706055,23.793685466697074
3,2022-07-07,CRM,174.1699981689453,176.94000244140625,173.1699981689453,176.63999938964844,4000100.0,3.0,-0.06131203169610444,189.00236223648156,155.83063642074498,49.52242131576214,25.46033146868016,0.9024086999406714,172.4036661783854,173.42183303833008,26.079999923706055,23.793685466697074
3,2022-07-07,CSCO,42.880001068115234,43.36000061035156,42.790000915527344,42.166072845458984,22316700.0,3.0,-0.7838440287751922,43.20473085323486,40.72719701846925,42.617614417407275,-50.534879930982235,20.916793611332825,42.50032971700033,45.28051001230876,26.079999923706055,23.793685466697074
3,2022-07-07,CVX,144.10000610351562,145.3000030517578,143.0800018310547,139.89920043945312,12741800.0,3.0,-6.729606412578704,175.7231282673614,125.4276255168183,41.66787450862278,-86.9209231984786,46.68453748071718,157.71736551920574,159.10340627034506,26.079999923706055,23.793685466697074
3,2022-07-07,DIS,96.9000015258789,97.52999877929688,95.93000030517578,97.43000030517578,7813100.0,3.0,-2.6092410422081684,103.45041555479234,89.82458444520766,40.11979273911045,-39.94594998590264,17.193802073250566,100.24400024414062,107.68016662597657,26.079999923706055,23.793685466697074
3,2022-07-07,GS,297.6600036621094,299.07000732421875,293.6000061035156,292.33837890625,2046500.0,3.0,-2.579343273771258,305.88463813111616,269.22211540892295,46.46919617009569,-28.05689620881271,12.17640680546339,296.3577077229818,301.73998362223307,26.079999923706055,23.793685466697074
3,2022-07-07,HD,282.8399963378906,286.9700012207031,281.45001220703125,281.0832824707031,3133900.0,3.0,-2.880875572228831,291.75721801125917,257.5890313783892,47.59642146370433,-10.38729865101638,4.249059286369351,281.1572662353516,286.7361124674479,26.079999923706055,23.793685466697074
3,2022-07-07,HON,174.2100067138672,174.2100067138672,171.25999450683594,171.1770782470703,2756700.0,3.0,-4.594385970896127,189.4026694543238,164.5287743322973,40.74916402155755,-99.40928744806975,49.4773305269846,181.67319895426434,185.87112248738606,26.079999923706055,23.793685466697074
3,2022-07-07,IBM,138.91000366210938,141.32000732421875,138.8300018310547,135.7713623046875,3897100.0,3.0,1.0235602873773928,138.56958408586462,128.78902187116665,55.449828357387695,49.13417200338331,3.601392702220573,133.77603098551432,130.4814136505127,26.079999923706055,23.793685466697074
3,2022-07-07,INTC,37.88999938964844,38.33000183105469,37.72999954223633,36.80714416503906,33165400.0,3.0,-1.2666664420453202,38.89672864165243,34.3971567801005,42.16192031892177,-46.312064061312164,16.251039389781504,38.44162050882975,40.80303821563721,26.079999923706055,23.793685466697074
